INSERT INTO `doors` (id, doorid, zone, version, name, pos_y, pos_x, pos_z, heading, opentype, guild, lockpick, keyitem, nokeyring, altkeyitem, triggerdoor, triggertype, doorisopen, door_param, dest_zone, dest_instance, dest_x, dest_y, dest_z, dest_heading, is_ldon_door, invert_state, incline, size, client_version_mask) VALUES ('37428', '', 'hole', '1', 'PADOOR102', '-100.518', '212.947', '-271.806', '0', '7', '0', '0', '0', '0', '0', '2', '0', '0', '0', 'NONE', '0', '0', '0', '0', '0', '0', '0', '0', '100', '4294967295');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '201', '-834.13', '403.63', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '202', '-786.88', '402.63', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '203', '-776', '402.38', '-104.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '204', '-762.88', '402', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '205', '-751.63', '401.5', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '206', '-744.5', '389', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '207', '-742.13', '378.5', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '208', '-739.5', '366.88', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '209', '-736.88', '354.63', '-106.9', '239', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '210', '-739.38', '367.5', '-106.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '211', '-741.25', '378.25', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '212', '-743.13', '389.13', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '213', '-744.75', '398.88', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '214', '-757.63', '400', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '215', '-782.63', '401.63', '-104.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '216', '-830.13', '405.13', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '217', '-836.5', '403', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '218', '-849.5', '396.63', '-106.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '219', '-840.63', '354', '-106.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '220', '-847.5', '338.5', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '221', '-856.75', '332.38', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '222', '-866.75', '328.75', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '223', '-878.25', '325.5', '-100.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '224', '-889.63', '325.75', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '225', '-949.25', '327.5', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '226', '-986.25', '329', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '227', '-993.38', '329.5', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '228', '-993.63', '339.88', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '229', '-993.63', '367.5', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '230', '-993.25', '384.38', '-91', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '231', '-993.38', '401', '-82.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '232', '-993.38', '449.13', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '233', '-993.38', '498', '-77.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '234', '-993.13', '525.38', '-76.9', '1.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '235', '-992.75', '476.63', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '236', '-993', '435.38', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '237', '-1012.25', '432.63', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '238', '-1020.5', '402.38', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '239', '-1013.88', '430.38', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '240', '-993', '432.38', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '241', '-981.13', '430.13', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '242', '-969.5', '427.75', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '243', '-966.88', '386', '-78.9', '252', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '244', '-986.5', '403', '-75.75', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '245', '-992.5', '385.88', '-86.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '246', '-993.5', '368.38', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '247', '-994', '330.5', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '248', '-944.88', '328.38', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '249', '-897.63', '326', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '250', '-886.38', '325.5', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '251', '-878.13', '325.63', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '252', '-868.63', '327.88', '-100.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '253', '-850.5', '334.13', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '254', '-843.25', '347', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '255', '-844.13', '362.88', '-106.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '256', '-850.25', '387', '-106.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '257', '-852', '394.38', '-106.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '258', '-834', '404.25', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '259', '-786.13', '402.88', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '260', '-762.5', '402', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '261', '-751.5', '401.63', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '262', '-744.75', '389.13', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '263', '-742', '377.63', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '264', '-739', '364.5', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '265', '-736.88', '354.63', '-106.9', '238.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '266', '-739.25', '367.13', '-106.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '267', '-741.13', '377.63', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '268', '-743.5', '391.38', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '269', '-744.75', '399.25', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '270', '-757.63', '400.38', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '271', '-835.25', '404.38', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '272', '-851', '395.88', '-106.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '273', '-842.75', '348.88', '-104.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '274', '-847.63', '338.5', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '275', '-857.13', '332', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '276', '-867.5', '328.38', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '277', '-878.13', '325.63', '-99', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '278', '-889.5', '325.75', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '279', '-936.75', '327', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '280', '-984', '329', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '281', '-990.88', '329.38', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '282', '-993.5', '368.5', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '283', '-993.25', '383.13', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '284', '-993.38', '399.63', '-84.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '285', '-993.38', '448', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '286', '-993.25', '542.38', '-76.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '287', '-993.13', '557.13', '-76.9', '1.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '288', '-992.63', '509.13', '-77.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '289', '-992.63', '460', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '290', '-993.13', '432.88', '-78.9', '2', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '291', '-968.75', '427.63', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '292', '-966.88', '386', '-78.9', '254.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '293', '-986', '402.5', '-75.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '294', '-991.38', '407.88', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '295', '-993', '383.63', '-87.38', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '296', '-993.5', '368.13', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '297', '-994', '332.63', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '298', '-946.63', '329.38', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '299', '-898.25', '326.38', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '300', '-886.75', '325.63', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '301', '-878.38', '324.88', '-97.9', '134.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '302', '-891', '325.25', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '303', '-939.5', '327', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '304', '-988.75', '329.13', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '305', '-994.13', '329.63', '-92.9', '133.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '306', '-993.25', '378.5', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '307', '-993.25', '383.75', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '308', '-993.38', '403.38', '-81.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '309', '-993.13', '430.38', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '310', '-966.38', '427', '-78.9', '139.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '311', '-991.38', '432.38', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '312', '-993.25', '409.88', '-78.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '313', '-993', '385.75', '-88.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '314', '-993.5', '368.25', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '315', '-993.88', '334.13', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '316', '-943.25', '328.25', '-92.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '317', '-895.63', '325.88', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '318', '-884.63', '325.38', '-95.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '319', '-870.63', '327.63', '-99.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '320', '-851.75', '334.25', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '321', '-844.5', '345.63', '-103.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '322', '-841.63', '352.63', '-104.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '323', '-851.63', '392.63', '-106.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '324', '-833.25', '403.88', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '325', '-796.75', '403.25', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '326', '-762.63', '402', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '327', '-748.75', '401.38', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '328', '-744.88', '390.38', '-105.88', '-1', '0');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('58', '39', '329', '-741.88', '377.13', '-105.88', '-1', '0');
